transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,sender_country,receiver_country,login_country,registered_country,hour,day_of_week,is_weekend,is_night,amount_log,prev_txn_time,seconds_since_last_txn,days_since_last_txn,repeat_amount_count,unique_counterparties,prev_time,DORMANT_ACCOUNT_ACTIVATION,SUDDEN_DEPOSIT_WITHDRAWAL,SMURFING,RAPID_FUND_MOVEMENT,ROUND_NUMBER_TXN,NIGHT_TXN,CROSS_BORDER,GEO_ANOMALY,RECURRENT_PATTERN,KYC_MISMATCH,account_id,declared_income,DETECTED_PATTERNS,TXN_RISK_SCORE,ALERT_PRIORITY
TX006456,ACC0100,ACC0096,70000.0,2025-04-01 13:24:34,IMPS,1,UK,India,UK,UK,13,1,0,0,11.156264806643742,2025-03-30 12:49:31,174903.0,2.0243402777777777,2,21,2025-03-30 12:49:31,0,0,0,0,0,0,1,0,0,0,ACC0100,1353636,['CROSS_BORDER'],0.25,LOW
TX006988,ACC0170,ACC0298,20000.0,2025-04-01 16:34:35,IMPS,1,USA,India,India,USA,16,1,0,0,9.90353755128617,,999999.0,11.5740625,1,18,,0,0,0,0,0,0,1,1,0,0,ACC0170,561882,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX001620,ACC0232,ACC0262,500.0,2025-04-01 16:51:31,UPI,0,UK,USA,UK,UK,16,1,0,0,6.2166061010848646,2025-03-29 05:09:33,301318.0,3.4874768518518517,4,26,2025-03-29 05:09:33,0,0,0,0,0,0,1,0,0,0,ACC0232,429857,['CROSS_BORDER'],0.25,LOW
TX003920,ACC0169,ACC0286,5000.0,2025-04-01 17:52:33,CARD,0,UK,UK,UK,UK,17,1,0,0,8.517393171418904,,999999.0,11.5740625,6,24,,0,0,0,0,0,0,0,0,1,0,ACC0169,1197466,['RECURRENT_PATTERN'],0.2,LOW
TX000666,ACC0003,ACC0091,500.0,2025-04-01 18:34:31,IMPS,0,India,UK,India,India,18,1,0,0,6.2166061010848646,2025-04-01 10:37:34,28617.0,0.33121527777777776,3,25,2025-04-01 10:37:34,0,0,0,0,0,0,1,0,0,0,ACC0003,213628,['CROSS_BORDER'],0.25,LOW
TX004383,ACC0295,ACC0092,2000.0,2025-04-01 20:04:33,CARD,0,UK,USA,UK,UK,20,1,0,0,7.601402334583733,2025-03-29 22:54:31,249002.0,2.8819675925925927,7,24,2025-03-29 22:54:31,0,0,0,0,0,0,1,0,1,0,ACC0295,1144872,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX000963,ACC0140,ACC0105,2000.0,2025-04-01 20:43:31,UPI,0,USA,UK,USA,USA,20,1,0,0,7.601402334583733,,999999.0,11.5740625,4,19,,0,0,0,0,0,0,1,0,0,0,ACC0140,959250,['CROSS_BORDER'],0.25,LOW
TX006928,ACC0250,ACC0086,20000.0,2025-04-01 21:13:35,IMPS,1,UK,UK,India,UK,21,1,0,0,9.90353755128617,,999999.0,11.5740625,3,24,,0,0,0,0,0,0,0,1,0,0,ACC0250,494884,['GEO_ANOMALY'],0.25,LOW
TX001280,ACC0188,ACC0166,500.0,2025-04-01 21:55:31,CARD,0,USA,USA,USA,USA,21,1,0,0,6.2166061010848646,2025-03-29 17:35:34,274797.0,3.1805208333333335,3,26,2025-03-29 17:35:34,0,0,0,0,0,0,0,0,0,0,ACC0188,1080437,[],0.0,LOW
TX003818,ACC0039,ACC0131,25000.0,2025-04-01 22:44:33,UPI,0,India,India,India,India,22,1,0,0,10.12667110305036,2025-03-30 13:18:35,206758.0,2.393032407407407,4,26,2025-03-30 13:18:35,0,0,0,0,1,0,0,0,0,0,ACC0039,292456,['ROUND_NUMBER_TXN'],0.15,LOW
TX000354,ACC0157,ACC0295,5000.0,2025-04-02 02:24:30,UPI,0,India,UK,India,India,2,2,0,1,8.517393171418904,,999999.0,11.5740625,4,17,,0,0,0,0,0,1,1,0,0,0,ACC0157,642989,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001955,ACC0294,ACC0198,5000.0,2025-04-02 03:20:31,IMPS,0,UK,UK,UK,UK,3,2,0,1,8.517393171418904,,999999.0,11.5740625,5,26,,0,0,0,0,0,1,0,0,1,0,ACC0294,1116640,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX000544,ACC0044,ACC0247,25000.0,2025-04-02 05:44:30,CARD,0,USA,India,USA,USA,5,2,0,1,10.12667110305036,,999999.0,11.5740625,3,21,,0,0,0,0,1,1,1,0,0,0,ACC0044,896643,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER']",0.55,HIGH
TX006957,ACC0103,ACC0246,20000.0,2025-04-02 07:50:35,UPI,1,USA,UK,UK,USA,7,2,0,0,9.90353755128617,,999999.0,11.5740625,1,19,,0,0,0,0,0,0,1,1,0,0,ACC0103,1118796,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX004424,ACC0115,ACC0150,500.0,2025-04-02 09:52:33,UPI,0,India,UK,India,India,9,2,0,0,6.2166061010848646,,999999.0,11.5740625,8,23,,0,0,0,0,0,0,1,0,1,0,ACC0115,406450,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX005499,ACC0021,ACC0069,49999.0,2025-04-02 10:27:34,UPI,1,USA,USA,USA,USA,10,2,0,0,10.819778284410283,,999999.0,11.5740625,5,39,,0,0,1,0,0,0,0,0,1,0,ACC0021,671224,"['SMURFING', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX005503,ACC0022,ACC0067,49999.0,2025-04-02 10:43:34,CARD,1,India,UK,India,India,10,2,0,0,10.819778284410283,2025-04-01 10:45:33,86281.0,0.9986226851851852,5,55,2025-04-01 10:45:33,0,0,1,0,0,0,1,0,1,0,ACC0022,323467,"['SMURFING', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.7,CRITICAL
TX005519,ACC0037,ACC0267,49999.0,2025-04-02 21:47:34,IMPS,1,USA,USA,USA,USA,21,2,0,0,10.819778284410283,2025-03-31 20:29:35,177479.0,2.0541550925925924,5,47,2025-03-31 20:29:35,0,0,1,0,0,0,0,0,1,0,ACC0037,424470,"['SMURFING', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX002710,ACC0181,ACC0228,12000.0,2025-04-03 01:33:32,IMPS,0,UK,India,UK,UK,1,3,0,1,9.392745258631441,,999999.0,11.5740625,3,13,,0,0,0,0,0,1,1,0,0,0,ACC0181,618796,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000049,ACC0275,ACC0086,5000.0,2025-04-03 05:53:30,CARD,0,USA,UK,USA,USA,5,3,0,1,8.517393171418904,,999999.0,11.5740625,7,35,,0,0,0,0,0,1,1,0,1,0,ACC0275,898276,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX003882,ACC0228,ACC0297,5000.0,2025-04-03 07:07:33,CARD,0,India,India,India,India,7,3,0,0,8.517393171418904,2025-03-31 21:59:34,205679.0,2.3805439814814813,4,31,2025-03-31 21:59:34,0,0,0,0,0,0,0,0,0,0,ACC0228,402755,[],0.0,LOW
TX002852,ACC0153,ACC0044,500.0,2025-04-03 07:53:32,UPI,0,India,USA,India,India,7,3,0,0,6.2166061010848646,,999999.0,11.5740625,4,19,,0,0,0,0,0,0,1,0,0,0,ACC0153,853550,['CROSS_BORDER'],0.25,LOW
TX000028,ACC0219,ACC0199,500.0,2025-04-03 08:58:30,IMPS,0,USA,USA,USA,USA,8,3,0,0,6.2166061010848646,,999999.0,11.5740625,6,24,,0,0,0,0,0,0,0,0,1,0,ACC0219,1174005,['RECURRENT_PATTERN'],0.2,LOW
TX006737,ACC0156,ACC0240,20000.0,2025-04-03 09:34:34,UPI,1,India,USA,USA,India,9,3,0,0,9.90353755128617,,999999.0,11.5740625,2,27,,0,0,0,0,0,0,1,1,0,0,ACC0156,846802,"['CROSS_BORDER', 'GEO_ANOMALY']",0.5,HIGH
TX002320,ACC0123,ACC0236,2000.0,2025-04-03 11:09:31,UPI,0,USA,USA,USA,USA,11,3,0,0,7.601402334583733,2025-03-30 02:44:33,375898.0,4.350671296296296,2,19,2025-03-30 02:44:33,0,0,0,0,0,0,0,0,0,0,ACC0123,938870,[],0.0,LOW
TX000063,ACC0119,ACC0219,500.0,2025-04-03 12:11:30,UPI,0,UK,USA,UK,UK,12,3,0,0,6.2166061010848646,,999999.0,11.5740625,4,14,,0,0,0,0,0,0,1,0,0,0,ACC0119,219707,['CROSS_BORDER'],0.25,LOW
TX002902,ACC0228,ACC0227,5000.0,2025-04-03 13:46:32,IMPS,0,India,USA,India,India,13,3,0,0,8.517393171418904,2025-04-03 07:07:33,23939.0,0.27707175925925925,4,31,2025-04-03 07:07:33,0,0,0,0,0,0,1,0,0,0,ACC0228,402755,['CROSS_BORDER'],0.25,LOW
TX005531,ACC0067,ACC0277,49999.0,2025-04-03 17:22:34,IMPS,1,UK,UK,UK,UK,17,3,0,0,10.819778284410283,2025-03-30 22:44:31,326283.0,3.776423611111111,5,44,2025-03-30 22:44:31,0,0,1,0,0,0,0,0,1,0,ACC0067,1168251,"['SMURFING', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX000598,ACC0015,ACC0120,12000.0,2025-04-03 20:46:31,CARD,0,UK,India,UK,UK,20,3,0,0,9.392745258631441,,999999.0,11.5740625,3,21,,0,0,0,0,0,0,1,0,0,0,ACC0015,913399,['CROSS_BORDER'],0.25,LOW
TX001545,ACC0193,ACC0064,12000.0,2025-04-04 01:36:31,UPI,0,India,India,India,India,1,4,0,1,9.392745258631441,2025-03-31 10:38:32,313079.0,3.623599537037037,5,27,2025-03-31 10:38:32,0,0,0,0,0,1,0,0,1,0,ACC0193,909985,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX001926,ACC0185,ACC0123,12000.0,2025-04-04 01:45:31,UPI,0,UK,USA,UK,UK,1,4,0,1,9.392745258631441,2025-04-01 02:25:30,256801.0,2.972233796296296,4,31,2025-04-01 02:25:30,0,0,0,0,0,1,1,0,0,0,ACC0185,407792,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX000080,ACC0256,ACC0212,12000.0,2025-04-04 03:06:30,CARD,0,USA,USA,USA,USA,3,4,0,1,9.392745258631441,,999999.0,11.5740625,2,22,,0,0,0,0,0,1,0,0,0,0,ACC0256,514263,['NIGHT_TXN'],0.15,LOW
TX005250,ACC0112,ACC0188,50000.0,2025-04-04 04:27:33,IMPS,1,India,USA,India,India,4,4,0,1,10.819798284210286,2025-03-30 09:32:34,413699.0,4.78818287037037,12,37,2025-03-30 09:32:34,0,0,0,0,1,1,1,0,1,0,ACC0112,1158247,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX005251,ACC0188,ACC0186,50000.0,2025-04-04 04:28:33,CARD,1,USA,India,USA,USA,4,4,0,1,10.819798284210286,2025-04-01 21:55:31,196382.0,2.2729398148148148,6,26,2025-04-01 21:55:31,0,0,0,0,1,1,1,0,1,0,ACC0188,1080437,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX005078,ACC0289,ACC0208,50000.0,2025-04-04 04:48:33,UPI,1,USA,India,USA,USA,4,4,0,1,10.819798284210286,,999999.0,11.5740625,11,28,,0,0,0,0,1,1,1,0,1,0,ACC0289,219818,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX005079,ACC0208,ACC0117,50000.0,2025-04-04 04:49:33,CARD,1,India,USA,India,India,4,4,0,1,10.819798284210286,,999999.0,11.5740625,4,24,,0,0,0,0,1,1,1,0,0,0,ACC0208,530312,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER']",0.55,HIGH
TX006057,ACC0065,ACC0213,10000.0,2025-04-04 05:39:34,CARD,1,UK,UK,UK,UK,5,4,0,1,9.210440366976517,,999999.0,11.5740625,1,19,,0,0,0,0,1,1,0,0,0,0,ACC0065,260869,"['ROUND_NUMBER_TXN', 'NIGHT_TXN']",0.3,MEDIUM
TX006416,ACC0259,ACC0154,70000.0,2025-04-04 05:44:34,CARD,1,USA,UK,USA,USA,5,4,0,1,11.156264806643742,,999999.0,11.5740625,1,15,,0,0,0,0,0,1,1,0,0,0,ACC0259,1412806,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001957,ACC0039,ACC0068,5000.0,2025-04-04 07:21:31,CARD,0,India,India,India,India,7,4,0,0,8.517393171418904,2025-04-01 22:44:33,203818.0,2.3590046296296294,5,26,2025-04-01 22:44:33,0,0,0,0,0,0,0,0,1,0,ACC0039,292456,['RECURRENT_PATTERN'],0.2,LOW
TX000702,ACC0058,ACC0244,25000.0,2025-04-04 08:23:31,CARD,0,USA,India,USA,USA,8,4,0,0,10.12667110305036,2025-03-31 22:01:34,296517.0,3.431909722222222,4,50,2025-03-31 22:01:34,0,0,0,0,1,0,1,0,0,0,ACC0058,722606,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001317,ACC0217,ACC0190,500.0,2025-04-04 11:29:31,CARD,0,USA,USA,USA,USA,11,4,0,0,6.2166061010848646,,999999.0,11.5740625,3,14,,0,0,0,0,0,0,0,0,0,0,ACC0217,1399858,[],0.0,LOW
TX005965,ACC0075,ACC0289,100000.0,2025-04-04 11:33:34,IMPS,1,USA,USA,USA,USA,11,4,0,0,11.51293546492023,2025-03-29 03:18:34,548100.0,6.34375,8,43,2025-03-29 03:18:34,0,0,0,0,1,0,0,0,1,0,ACC0075,1080927,"['ROUND_NUMBER_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX005966,ACC0289,ACC0172,100000.0,2025-04-04 11:34:34,UPI,1,USA,UK,USA,USA,11,4,0,0,11.51293546492023,2025-04-04 04:48:33,24361.0,0.28195601851851854,7,28,2025-04-04 04:48:33,0,0,0,0,1,0,1,0,1,0,ACC0289,219818,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX005967,ACC0172,ACC0021,100000.0,2025-04-04 11:35:34,UPI,1,UK,USA,UK,UK,11,4,0,0,11.51293546492023,2025-03-31 22:00:34,308100.0,3.5659722222222223,8,33,2025-03-31 22:00:34,0,0,0,0,1,0,1,0,1,0,ACC0172,398193,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX000255,ACC0280,ACC0267,5000.0,2025-04-04 12:09:30,UPI,0,UK,USA,UK,UK,12,4,0,0,8.517393171418904,,999999.0,11.5740625,2,16,,0,0,0,0,0,0,1,0,0,0,ACC0280,682384,['CROSS_BORDER'],0.25,LOW
TX006546,ACC0072,ACC0211,70000.0,2025-04-04 12:37:34,IMPS,1,USA,UK,USA,USA,12,4,0,0,11.156264806643742,,999999.0,11.5740625,3,23,,0,0,0,0,0,0,1,0,0,0,ACC0072,543441,['CROSS_BORDER'],0.25,LOW
TX004763,ACC0009,ACC0165,500.0,2025-04-04 14:00:33,CARD,0,India,India,India,India,14,4,0,0,6.2166061010848646,2025-03-30 15:57:34,424979.0,4.918738425925926,5,21,2025-03-30 15:57:34,0,0,0,0,0,0,0,0,1,0,ACC0009,995775,['RECURRENT_PATTERN'],0.2,LOW
TX000265,ACC0070,ACC0211,25000.0,2025-04-04 15:39:30,IMPS,0,India,UK,India,India,15,4,0,0,10.12667110305036,,999999.0,11.5740625,2,19,,0,0,0,0,1,0,1,0,0,0,ACC0070,718590,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX001851,ACC0011,ACC0071,500.0,2025-04-04 16:24:31,IMPS,0,USA,India,USA,USA,16,4,0,0,6.2166061010848646,,999999.0,11.5740625,6,21,,0,0,0,0,0,0,1,0,1,0,ACC0011,1162282,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX004257,ACC0263,ACC0005,25000.0,2025-04-04 16:59:33,IMPS,0,USA,USA,USA,USA,16,4,0,0,10.12667110305036,,999999.0,11.5740625,2,17,,0,0,0,0,1,0,0,0,0,0,ACC0263,667015,['ROUND_NUMBER_TXN'],0.15,LOW
TX002821,ACC0156,ACC0006,500.0,2025-04-04 18:24:32,UPI,0,India,USA,India,India,18,4,0,0,6.2166061010848646,2025-04-03 09:34:34,118198.0,1.3680324074074075,3,27,2025-04-03 09:34:34,0,0,0,0,0,0,1,0,0,0,ACC0156,846802,['CROSS_BORDER'],0.25,LOW
TX006319,ACC0094,ACC0174,100000.0,2025-04-04 20:01:34,CARD,1,USA,USA,USA,USA,20,4,0,0,11.51293546492023,,999999.0,11.5740625,1,19,,0,0,0,0,1,0,0,0,0,0,ACC0094,498291,['ROUND_NUMBER_TXN'],0.15,LOW
TX003675,ACC0130,ACC0256,500.0,2025-04-04 21:19:32,IMPS,0,India,USA,India,India,21,4,0,0,6.2166061010848646,,999999.0,11.5740625,2,19,,0,0,0,0,0,0,1,0,0,0,ACC0130,664240,['CROSS_BORDER'],0.25,LOW
TX001505,ACC0123,ACC0087,25000.0,2025-04-04 21:59:31,IMPS,0,USA,UK,USA,USA,21,4,0,0,10.12667110305036,2025-04-03 11:09:31,125400.0,1.4513888888888888,5,19,2025-04-03 11:09:31,0,0,0,0,1,0,1,0,1,0,ACC0123,938870,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX005458,ACC0046,ACC0029,50000.0,2025-04-04 22:48:34,CARD,1,UK,USA,UK,UK,22,4,0,0,10.819798284210286,,999999.0,11.5740625,2,30,,0,0,0,0,1,0,1,0,0,0,ACC0046,677302,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX005459,ACC0029,ACC0036,50000.0,2025-04-04 22:49:34,CARD,1,USA,India,USA,USA,22,4,0,0,10.819798284210286,,999999.0,11.5740625,11,46,,0,0,0,0,1,0,1,0,1,0,ACC0029,1018773,"['ROUND_NUMBER_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX006885,ACC0097,ACC0110,20000.0,2025-04-04 23:14:35,CARD,1,UK,USA,USA,UK,23,4,0,1,9.90353755128617,2025-03-29 01:02:33,598322.0,6.925023148148148,3,21,2025-03-29 01:02:33,0,0,0,0,0,1,1,1,0,0,ACC0097,765205,"['NIGHT_TXN', 'CROSS_BORDER', 'GEO_ANOMALY']",0.65,HIGH
TX004116,ACC0174,ACC0192,5000.0,2025-04-05 00:07:33,CARD,0,USA,India,USA,USA,0,5,1,1,8.517393171418904,,999999.0,11.5740625,2,18,,0,0,0,0,0,1,1,0,0,0,ACC0174,989953,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX003571,ACC0277,ACC0087,5000.0,2025-04-05 01:26:32,IMPS,0,UK,UK,UK,UK,1,5,1,1,8.517393171418904,,999999.0,11.5740625,4,21,,0,0,0,0,0,1,0,0,0,0,ACC0277,998305,['NIGHT_TXN'],0.15,LOW
TX006998,ACC0253,ACC0123,20000.0,2025-04-05 02:09:35,CARD,1,UK,USA,USA,UK,2,5,1,1,9.90353755128617,,999999.0,11.5740625,1,21,,0,0,0,0,0,1,1,1,0,0,ACC0253,818738,"['NIGHT_TXN', 'CROSS_BORDER', 'GEO_ANOMALY']",0.65,HIGH
TX000104,ACC0118,ACC0266,12000.0,2025-04-05 03:42:30,CARD,0,USA,UK,USA,USA,3,5,1,1,9.392745258631441,,999999.0,11.5740625,3,25,,0,0,0,0,0,1,1,0,0,0,ACC0118,705056,"['NIGHT_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX002769,ACC0033,ACC0264,2000.0,2025-04-05 06:33:32,CARD,0,India,UK,India,India,6,5,1,0,7.601402334583733,2025-03-31 16:40:32,395580.0,4.5784722222222225,6,29,2025-03-31 16:40:32,0,0,0,0,0,0,1,0,1,0,ACC0033,1424049,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX001801,ACC0227,ACC0169,12000.0,2025-04-05 06:35:31,IMPS,0,USA,UK,USA,USA,6,5,1,0,9.392745258631441,,999999.0,11.5740625,3,29,,0,0,0,0,0,0,1,0,0,0,ACC0227,805241,['CROSS_BORDER'],0.25,LOW
TX004675,ACC0139,ACC0193,5000.0,2025-04-05 09:00:33,IMPS,0,USA,India,USA,USA,9,5,1,0,8.517393171418904,,999999.0,11.5740625,2,34,,0,0,0,0,0,0,1,0,0,0,ACC0139,756516,['CROSS_BORDER'],0.25,LOW
TX003525,ACC0115,ACC0065,12000.0,2025-04-05 09:23:32,IMPS,0,India,UK,India,India,9,5,1,0,9.392745258631441,2025-04-02 09:52:33,257459.0,2.9798495370370373,3,23,2025-04-02 09:52:33,0,0,0,0,0,0,1,0,0,0,ACC0115,406450,['CROSS_BORDER'],0.25,LOW
TX006440,ACC0282,ACC0163,70000.0,2025-04-05 09:57:34,CARD,1,India,USA,India,India,9,5,1,0,11.156264806643742,,999999.0,11.5740625,2,18,,0,0,0,0,0,0,1,0,0,0,ACC0282,1336943,['CROSS_BORDER'],0.25,LOW
TX000355,ACC0060,ACC0117,12000.0,2025-04-05 10:05:30,UPI,0,India,USA,India,India,10,5,1,0,9.392745258631441,,999999.0,11.5740625,5,27,,0,0,0,0,0,0,1,0,1,0,ACC0060,781564,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX002379,ACC0086,ACC0094,25000.0,2025-04-05 11:31:32,UPI,0,UK,USA,UK,UK,11,5,1,0,10.12667110305036,,999999.0,11.5740625,4,20,,0,0,0,0,1,0,1,0,0,0,ACC0086,1229447,"['ROUND_NUMBER_TXN', 'CROSS_BORDER']",0.4,MEDIUM
TX003180,ACC0248,ACC0261,25000.0,2025-04-05 12:06:32,IMPS,0,UK,UK,UK,UK,12,5,1,0,10.12667110305036,,999999.0,11.5740625,3,18,,0,0,0,0,1,0,0,0,0,0,ACC0248,1162413,['ROUND_NUMBER_TXN'],0.15,LOW
TX000298,ACC0032,ACC0299,500.0,2025-04-05 12:49:30,CARD,0,USA,UK,USA,USA,12,5,1,0,6.2166061010848646,,999999.0,11.5740625,4,20,,0,0,0,0,0,0,1,0,0,0,ACC0032,693258,['CROSS_BORDER'],0.25,LOW
TX001192,ACC0275,ACC0094,12000.0,2025-04-05 14:46:31,CARD,0,USA,USA,USA,USA,14,5,1,0,9.392745258631441,2025-04-03 05:53:30,204781.0,2.370150462962963,5,35,2025-04-03 05:53:30,0,0,0,0,0,0,0,0,1,0,ACC0275,898276,['RECURRENT_PATTERN'],0.2,LOW
TX001081,ACC0275,ACC0149,500.0,2025-04-05 15:25:31,UPI,0,USA,India,USA,USA,15,5,1,0,6.2166061010848646,2025-04-05 14:46:31,2340.0,0.027083333333333334,11,35,2025-04-05 14:46:31,0,0,0,0,0,0,1,0,1,0,ACC0275,898276,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX005030,ACC0175,ACC0043,50000.0,2025-04-05 16:57:33,UPI,1,India,India,India,India,16,5,1,0,10.819798284210286,,999999.0,11.5740625,4,32,,0,0,0,0,1,0,0,0,0,0,ACC0175,847739,['ROUND_NUMBER_TXN'],0.15,LOW
TX005031,ACC0043,ACC0161,50000.0,2025-04-05 16:58:33,CARD,1,India,India,India,India,16,5,1,0,10.819798284210286,,999999.0,11.5740625,1,30,,0,0,0,0,1,0,0,0,0,0,ACC0043,524121,['ROUND_NUMBER_TXN'],0.15,LOW
TX001938,ACC0024,ACC0166,12000.0,2025-04-05 18:55:31,UPI,0,UK,USA,UK,UK,18,5,1,0,9.392745258631441,,999999.0,11.5740625,4,19,,0,0,0,0,0,0,1,0,0,0,ACC0024,403278,['CROSS_BORDER'],0.25,LOW
TX000697,ACC0151,ACC0218,5000.0,2025-04-05 19:37:31,CARD,0,India,India,India,India,19,5,1,0,8.517393171418904,,999999.0,11.5740625,5,25,,0,0,0,0,0,0,0,0,1,0,ACC0151,936149,['RECURRENT_PATTERN'],0.2,LOW
TX003524,ACC0281,ACC0166,500.0,2025-04-05 19:57:32,CARD,0,India,USA,India,India,19,5,1,0,6.2166061010848646,2025-04-01 08:43:30,386042.0,4.4680787037037035,7,22,2025-04-01 08:43:30,0,0,0,0,0,0,1,0,1,0,ACC0281,1228853,"['CROSS_BORDER', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX005493,ACC0013,ACC0032,49999.0,2025-04-05 20:58:34,IMPS,1,USA,USA,USA,USA,20,5,1,0,10.819778284410283,2025-04-01 08:47:35,389459.0,4.5076273148148145,5,51,2025-04-01 08:47:35,0,0,1,0,0,0,0,0,1,0,ACC0013,298810,"['SMURFING', 'RECURRENT_PATTERN']",0.45,MEDIUM
TX002186,ACC0129,ACC0299,500.0,2025-04-05 22:40:31,UPI,0,USA,UK,USA,USA,22,5,1,0,6.2166061010848646,,999999.0,11.5740625,2,20,,0,0,0,0,0,0,1,0,0,0,ACC0129,979036,['CROSS_BORDER'],0.25,LOW
TX001558,ACC0072,ACC0018,2000.0,2025-04-06 00:30:31,IMPS,0,USA,India,USA,USA,0,6,1,1,7.601402334583733,2025-04-04 12:37:34,129177.0,1.4951041666666667,6,23,2025-04-04 12:37:34,0,0,0,0,0,1,1,0,1,0,ACC0072,543441,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX001522,ACC0089,ACC0164,500.0,2025-04-06 00:47:31,UPI,0,UK,USA,UK,UK,0,6,1,1,6.2166061010848646,2025-04-01 10:27:30,397201.0,4.597233796296297,5,16,2025-04-01 10:27:30,0,0,0,0,0,1,1,0,1,0,ACC0089,1072780,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX001151,ACC0051,ACC0001,12000.0,2025-04-06 02:25:31,UPI,0,UK,India,UK,UK,2,6,1,1,9.392745258631441,2025-03-30 00:43:31,610920.0,7.070833333333334,5,28,2025-03-30 00:43:31,0,0,0,0,0,1,1,0,1,0,ACC0051,461358,"['NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.6,HIGH
TX001516,ACC0269,ACC0132,2000.0,2025-04-06 04:34:31,CARD,0,UK,UK,UK,UK,4,6,1,1,7.601402334583733,2025-03-31 21:20:32,458039.0,5.301377314814815,5,20,2025-03-31 21:20:32,0,0,0,0,0,1,0,0,1,0,ACC0269,1367522,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX003733,ACC0164,ACC0080,25000.0,2025-04-06 05:06:33,IMPS,0,USA,India,USA,USA,5,6,1,1,10.12667110305036,,999999.0,11.5740625,5,21,,0,0,0,0,1,1,1,0,1,0,ACC0164,507115,"['ROUND_NUMBER_TXN', 'NIGHT_TXN', 'CROSS_BORDER', 'RECURRENT_PATTERN']",0.75,CRITICAL
TX003474,ACC0186,ACC0281,12000.0,2025-04-06 05:46:32,CARD,0,India,India,India,India,5,6,1,1,9.392745258631441,,999999.0,11.5740625,5,19,,0,0,0,0,0,1,0,0,1,0,ACC0186,491069,"['NIGHT_TXN', 'RECURRENT_PATTERN']",0.35,MEDIUM
TX000834,ACC0216,ACC0051,2000.0,2025-04-06 06:39:31,UPI,0,USA,UK,USA,USA,6,6,1,0,7.601402334583733,,999999.0,11.5740625,4,25,,0,0,0,0,0,0,1,0,0,0,ACC0216,1381992,['CROSS_BORDER'],0.25,LOW
