transaction_id,from_account,to_account,amount,timestamp,channel,is_fraud,sender_country,receiver_country,login_country,registered_country
TX000266,ACC0280,ACC0160,25000.0,2025-05-10 08:59:30,UPI,0,UK,UK,UK,UK
TX000267,ACC0148,ACC0176,2000.0,2025-03-30 19:00:30,CARD,0,India,USA,India,India
TX000268,ACC0277,ACC0165,500.0,2025-09-29 21:41:30,CARD,0,UK,India,UK,UK
TX000269,ACC0292,ACC0213,25000.0,2025-11-03 01:20:30,UPI,0,USA,UK,USA,USA
TX000270,ACC0267,ACC0054,500.0,2025-09-15 11:08:30,CARD,0,USA,India,USA,USA
TX000271,ACC0028,ACC0102,5000.0,2026-01-06 05:28:30,IMPS,0,India,USA,India,India
TX000272,ACC0074,ACC0031,5000.0,2025-12-14 22:09:30,IMPS,0,India,India,India,India
TX000273,ACC0231,ACC0052,25000.0,2025-04-17 15:36:30,UPI,0,UK,UK,UK,UK
TX000274,ACC0287,ACC0199,2000.0,2025-07-10 16:53:30,CARD,0,USA,USA,USA,USA
TX000275,ACC0024,ACC0195,12000.0,2025-08-27 17:51:30,CARD,0,UK,USA,UK,UK
TX000276,ACC0027,ACC0006,5000.0,2025-12-15 19:16:30,IMPS,0,India,USA,India,India
TX000277,ACC0115,ACC0188,25000.0,2025-06-22 15:33:30,UPI,0,India,USA,India,India
TX000278,ACC0099,ACC0150,12000.0,2025-12-28 18:07:30,UPI,0,UK,UK,UK,UK
TX000279,ACC0088,ACC0263,500.0,2025-09-17 13:44:30,IMPS,0,India,USA,India,India
TX000280,ACC0284,ACC0135,2000.0,2026-01-05 20:17:30,IMPS,0,USA,UK,USA,USA
TX000281,ACC0002,ACC0169,12000.0,2025-03-31 11:09:30,UPI,0,UK,UK,UK,UK
TX000282,ACC0165,ACC0026,25000.0,2025-04-25 05:40:30,CARD,0,India,UK,India,India
TX000283,ACC0281,ACC0183,500.0,2025-04-01 04:38:30,UPI,0,India,UK,India,India
TX000284,ACC0094,ACC0266,500.0,2025-07-14 09:45:30,CARD,0,USA,UK,USA,USA
TX000285,ACC0274,ACC0206,500.0,2025-10-02 07:15:30,UPI,0,UK,UK,UK,UK
TX000286,ACC0169,ACC0184,5000.0,2025-12-07 19:38:30,IMPS,0,UK,UK,UK,UK
TX000287,ACC0287,ACC0004,500.0,2025-04-21 03:43:30,UPI,0,USA,UK,USA,USA
TX000288,ACC0124,ACC0020,5000.0,2025-09-15 11:47:30,IMPS,0,USA,UK,USA,USA
TX000289,ACC0276,ACC0144,500.0,2025-07-08 03:39:30,CARD,0,USA,UK,USA,USA
TX000290,ACC0228,ACC0249,500.0,2025-10-28 18:59:30,IMPS,0,India,USA,India,India
TX000291,ACC0263,ACC0042,500.0,2026-01-02 21:37:30,UPI,0,USA,UK,USA,USA
TX000292,ACC0033,ACC0107,2000.0,2025-04-13 01:18:30,UPI,0,India,USA,India,India
TX000293,ACC0105,ACC0275,12000.0,2025-05-02 12:24:30,CARD,0,UK,USA,UK,UK
TX000294,ACC0078,ACC0012,12000.0,2025-10-11 14:06:30,UPI,0,UK,USA,UK,UK
TX000295,ACC0027,ACC0091,5000.0,2025-06-17 12:35:30,UPI,0,India,UK,India,India
TX000296,ACC0132,ACC0208,12000.0,2025-08-10 18:46:30,IMPS,0,UK,India,UK,UK
TX000297,ACC0161,ACC0008,12000.0,2025-04-19 11:37:30,UPI,0,India,USA,India,India
TX000298,ACC0032,ACC0299,500.0,2025-04-05 12:49:30,CARD,0,USA,UK,USA,USA
TX000299,ACC0054,ACC0148,5000.0,2025-05-23 12:53:30,IMPS,0,India,India,India,India
TX000300,ACC0195,ACC0202,500.0,2025-07-30 09:37:30,UPI,0,USA,USA,USA,USA
TX000301,ACC0069,ACC0200,25000.0,2025-10-28 19:02:30,IMPS,0,USA,India,USA,USA
TX000302,ACC0191,ACC0005,25000.0,2025-06-18 11:04:30,UPI,0,USA,USA,USA,USA
TX000303,ACC0002,ACC0293,25000.0,2025-09-08 21:36:30,UPI,0,UK,USA,UK,UK
TX000304,ACC0156,ACC0107,5000.0,2025-12-11 01:14:30,CARD,0,India,USA,India,India
TX000305,ACC0262,ACC0072,2000.0,2025-12-25 07:32:30,IMPS,0,USA,USA,USA,USA
TX000306,ACC0099,ACC0058,2000.0,2025-04-19 20:17:30,UPI,0,UK,USA,UK,UK
TX000307,ACC0281,ACC0236,25000.0,2026-02-20 05:29:30,UPI,0,India,USA,India,India
TX000308,ACC0128,ACC0050,2000.0,2025-06-04 23:50:30,IMPS,0,UK,USA,UK,UK
TX000309,ACC0065,ACC0120,500.0,2025-11-03 20:07:30,UPI,0,UK,India,UK,UK
TX000310,ACC0162,ACC0248,12000.0,2025-10-11 19:29:30,IMPS,0,India,UK,India,India
TX000311,ACC0299,ACC0078,25000.0,2025-06-12 03:20:30,IMPS,0,UK,UK,UK,UK
TX000312,ACC0219,ACC0086,500.0,2025-10-20 07:21:30,UPI,0,USA,UK,USA,USA
TX000313,ACC0223,ACC0141,5000.0,2026-01-19 17:25:30,IMPS,0,UK,USA,UK,UK
TX000314,ACC0245,ACC0236,12000.0,2025-09-27 05:40:30,CARD,0,UK,USA,UK,UK
TX000315,ACC0055,ACC0089,25000.0,2026-02-16 06:17:30,UPI,0,UK,UK,UK,UK
TX000316,ACC0275,ACC0100,5000.0,2025-05-13 12:25:30,UPI,0,USA,UK,USA,USA
TX000317,ACC0009,ACC0259,500.0,2025-06-04 20:46:30,CARD,0,India,USA,India,India
TX000318,ACC0108,ACC0018,25000.0,2025-11-15 21:14:30,CARD,0,UK,India,UK,UK
TX000319,ACC0241,ACC0076,5000.0,2025-09-10 07:14:30,CARD,0,USA,UK,USA,USA
TX000320,ACC0148,ACC0068,12000.0,2025-07-15 23:06:30,IMPS,0,India,India,India,India
TX000321,ACC0186,ACC0257,500.0,2025-04-24 07:17:30,CARD,0,India,India,India,India
TX000322,ACC0084,ACC0263,2000.0,2025-08-13 10:00:30,CARD,0,UK,USA,UK,UK
TX000323,ACC0289,ACC0074,12000.0,2025-09-27 13:57:30,IMPS,0,USA,India,USA,USA
TX000324,ACC0118,ACC0032,5000.0,2025-09-21 08:09:30,CARD,0,USA,USA,USA,USA
TX000325,ACC0105,ACC0265,5000.0,2025-09-11 23:13:30,IMPS,0,UK,India,UK,UK
TX000326,ACC0023,ACC0020,5000.0,2026-02-04 16:38:30,CARD,0,UK,UK,UK,UK
TX000327,ACC0140,ACC0134,25000.0,2025-06-23 21:00:30,IMPS,0,USA,UK,USA,USA
TX000328,ACC0193,ACC0187,25000.0,2025-04-29 12:38:30,IMPS,0,India,UK,India,India
TX000329,ACC0192,ACC0114,25000.0,2025-09-03 03:19:30,IMPS,0,India,India,India,India
TX000330,ACC0249,ACC0246,25000.0,2026-03-25 22:15:30,UPI,0,USA,UK,USA,USA
TX000331,ACC0225,ACC0084,2000.0,2026-02-17 22:30:30,IMPS,0,UK,UK,UK,UK
TX000332,ACC0108,ACC0076,2000.0,2026-01-08 03:33:30,CARD,0,UK,UK,UK,UK
TX000333,ACC0060,ACC0117,12000.0,2025-10-10 16:04:30,IMPS,0,India,USA,India,India
TX000334,ACC0245,ACC0107,25000.0,2026-01-05 18:18:30,IMPS,0,UK,USA,UK,UK
TX000335,ACC0011,ACC0124,500.0,2026-01-22 20:34:30,UPI,0,USA,USA,USA,USA
TX000336,ACC0068,ACC0262,500.0,2025-06-09 11:08:30,UPI,0,India,USA,India,India
TX000337,ACC0132,ACC0092,25000.0,2025-09-02 19:35:30,CARD,0,UK,USA,UK,UK
TX000338,ACC0009,ACC0145,500.0,2025-12-09 00:33:30,IMPS,0,India,UK,India,India
TX000339,ACC0246,ACC0087,2000.0,2025-08-30 20:02:30,CARD,0,UK,UK,UK,UK
TX000340,ACC0093,ACC0261,5000.0,2026-01-02 15:28:30,IMPS,0,USA,UK,USA,USA
TX000341,ACC0232,ACC0035,2000.0,2025-09-17 03:03:30,UPI,0,UK,India,UK,UK
TX000342,ACC0008,ACC0103,25000.0,2025-07-13 17:45:30,UPI,0,USA,USA,USA,USA
TX000343,ACC0049,ACC0090,12000.0,2025-05-18 20:09:30,CARD,0,India,USA,India,India
TX000344,ACC0257,ACC0060,500.0,2025-07-25 18:03:30,CARD,0,India,India,India,India
TX000345,ACC0276,ACC0000,12000.0,2025-07-05 01:48:30,UPI,0,USA,USA,USA,USA
TX000346,ACC0271,ACC0219,2000.0,2025-07-26 02:49:30,CARD,0,UK,USA,UK,UK
TX000347,ACC0294,ACC0050,12000.0,2026-01-20 06:41:30,UPI,0,UK,USA,UK,UK
TX000348,ACC0042,ACC0145,25000.0,2025-06-24 01:55:30,UPI,0,UK,UK,UK,UK
TX000349,ACC0002,ACC0003,25000.0,2025-07-05 11:38:30,UPI,0,UK,India,UK,UK
TX000350,ACC0192,ACC0105,5000.0,2025-09-01 04:05:30,UPI,0,India,UK,India,India
TX000351,ACC0218,ACC0299,5000.0,2025-11-15 21:44:30,CARD,0,India,UK,India,India
TX000352,ACC0187,ACC0141,12000.0,2025-12-15 01:36:30,CARD,0,UK,USA,UK,UK
TX000353,ACC0247,ACC0091,5000.0,2025-06-15 21:41:30,IMPS,0,India,UK,India,India
TX000354,ACC0157,ACC0295,5000.0,2025-04-02 02:24:30,UPI,0,India,UK,India,India
TX000355,ACC0060,ACC0117,12000.0,2025-04-05 10:05:30,UPI,0,India,USA,India,India
TX000356,ACC0260,ACC0205,5000.0,2025-06-20 19:27:30,CARD,0,UK,USA,UK,UK
TX000357,ACC0026,ACC0082,12000.0,2025-05-08 14:20:30,UPI,0,UK,India,UK,UK
TX000358,ACC0074,ACC0241,25000.0,2025-08-19 13:07:30,IMPS,0,India,USA,India,India
TX000359,ACC0113,ACC0189,500.0,2025-05-22 13:25:30,IMPS,0,USA,India,USA,USA
TX000360,ACC0205,ACC0266,5000.0,2025-03-29 20:08:30,UPI,0,USA,UK,USA,USA
TX000361,ACC0253,ACC0224,500.0,2025-12-15 17:12:30,CARD,0,UK,India,UK,UK
TX000362,ACC0146,ACC0099,500.0,2025-05-26 22:38:30,CARD,0,India,UK,India,India
TX000363,ACC0118,ACC0086,500.0,2025-09-26 07:30:30,UPI,0,USA,UK,USA,USA
TX000364,ACC0080,ACC0044,5000.0,2025-09-06 03:29:30,IMPS,0,India,USA,India,India
TX000365,ACC0207,ACC0102,25000.0,2026-03-21 15:26:30,UPI,0,USA,USA,USA,USA
TX000366,ACC0046,ACC0281,5000.0,2025-06-15 20:49:30,IMPS,0,UK,India,UK,UK
TX000367,ACC0141,ACC0115,25000.0,2025-12-20 00:12:30,IMPS,0,USA,India,USA,USA
TX000368,ACC0294,ACC0002,5000.0,2025-12-30 01:39:30,UPI,0,UK,UK,UK,UK
TX000369,ACC0286,ACC0037,25000.0,2025-10-30 05:04:30,CARD,0,UK,USA,UK,UK
TX000370,ACC0131,ACC0275,25000.0,2025-11-20 16:43:30,IMPS,0,India,USA,India,India
TX000371,ACC0288,ACC0247,2000.0,2025-10-07 00:28:30,IMPS,0,UK,India,UK,UK
TX000372,ACC0014,ACC0246,500.0,2025-11-17 12:47:30,CARD,0,USA,UK,USA,USA
TX000373,ACC0112,ACC0117,5000.0,2025-08-30 03:38:30,CARD,0,India,USA,India,India
TX000374,ACC0004,ACC0134,2000.0,2025-11-02 12:46:30,CARD,0,UK,UK,UK,UK
TX000375,ACC0175,ACC0038,25000.0,2025-12-27 23:51:30,IMPS,0,India,USA,India,India
TX000376,ACC0111,ACC0293,5000.0,2025-12-25 15:28:30,UPI,0,India,USA,India,India
TX000377,ACC0255,ACC0102,2000.0,2025-11-26 06:58:30,UPI,0,USA,USA,USA,USA
TX000378,ACC0103,ACC0127,25000.0,2025-09-28 10:22:30,UPI,0,USA,USA,USA,USA
TX000379,ACC0061,ACC0040,12000.0,2025-05-19 14:23:30,CARD,0,India,USA,India,India
TX000380,ACC0021,ACC0246,5000.0,2025-05-16 04:40:30,CARD,0,USA,UK,USA,USA
TX000381,ACC0140,ACC0251,2000.0,2025-07-11 06:46:30,UPI,0,USA,USA,USA,USA
TX000382,ACC0295,ACC0065,500.0,2025-07-03 01:41:30,CARD,0,UK,UK,UK,UK
TX000383,ACC0016,ACC0257,5000.0,2025-09-08 17:22:30,UPI,0,India,India,India,India
TX000384,ACC0234,ACC0061,25000.0,2025-08-06 04:27:30,UPI,0,UK,India,UK,UK
TX000385,ACC0006,ACC0107,12000.0,2025-06-05 11:51:30,IMPS,0,USA,USA,USA,USA
TX000386,ACC0132,ACC0095,25000.0,2025-11-15 07:54:30,IMPS,0,UK,UK,UK,UK
TX000387,ACC0175,ACC0187,2000.0,2025-07-17 01:58:30,IMPS,0,India,UK,India,India
TX000388,ACC0190,ACC0186,12000.0,2025-11-06 01:00:30,CARD,0,USA,India,USA,USA
TX000389,ACC0067,ACC0294,2000.0,2026-02-05 15:54:30,UPI,0,UK,UK,UK,UK
TX000390,ACC0284,ACC0221,12000.0,2025-12-19 10:20:30,CARD,0,USA,India,USA,USA
TX000391,ACC0076,ACC0242,500.0,2025-12-29 01:40:30,UPI,0,UK,UK,UK,UK
TX000392,ACC0264,ACC0273,5000.0,2025-07-23 05:55:30,CARD,0,UK,UK,UK,UK
TX000393,ACC0290,ACC0024,12000.0,2026-02-06 17:01:30,UPI,0,UK,UK,UK,UK
TX000394,ACC0110,ACC0130,12000.0,2025-05-11 11:43:30,CARD,0,USA,India,USA,USA
TX000395,ACC0171,ACC0133,5000.0,2025-09-25 21:36:30,IMPS,0,USA,UK,USA,USA
TX000396,ACC0176,ACC0010,12000.0,2026-01-26 03:16:30,CARD,0,USA,India,USA,USA
TX000397,ACC0101,ACC0295,25000.0,2025-04-30 18:37:30,UPI,0,India,UK,India,India
TX000398,ACC0145,ACC0181,5000.0,2025-04-18 22:40:30,CARD,0,UK,UK,UK,UK
TX000399,ACC0228,ACC0040,12000.0,2025-05-19 05:42:30,CARD,0,India,USA,India,India
TX000400,ACC0074,ACC0085,5000.0,2025-08-25 18:32:30,CARD,0,India,USA,India,India
TX000401,ACC0207,ACC0036,500.0,2026-01-06 04:57:30,IMPS,0,USA,India,USA,USA
TX000402,ACC0162,ACC0149,5000.0,2025-05-23 18:46:30,IMPS,0,India,India,India,India
TX000403,ACC0227,ACC0185,25000.0,2025-07-06 00:45:30,UPI,0,USA,UK,USA,USA
TX000404,ACC0094,ACC0011,2000.0,2025-11-28 17:55:30,CARD,0,USA,USA,USA,USA
TX000405,ACC0040,ACC0107,2000.0,2025-09-07 12:05:30,UPI,0,USA,USA,USA,USA
TX000406,ACC0242,ACC0280,500.0,2026-03-16 02:38:30,UPI,0,UK,UK,UK,UK
TX000407,ACC0053,ACC0134,25000.0,2026-01-09 12:30:30,IMPS,0,UK,UK,UK,UK
TX000408,ACC0158,ACC0117,2000.0,2025-11-04 00:31:30,UPI,0,USA,USA,USA,USA
TX000409,ACC0067,ACC0269,2000.0,2026-03-15 13:29:30,IMPS,0,UK,UK,UK,UK
TX000410,ACC0166,ACC0243,12000.0,2025-06-26 06:36:30,IMPS,0,USA,USA,USA,USA
TX000411,ACC0069,ACC0276,2000.0,2025-05-30 19:42:30,CARD,0,USA,USA,USA,USA
TX000412,ACC0288,ACC0222,25000.0,2025-05-05 18:37:30,IMPS,0,UK,USA,UK,UK
TX000413,ACC0177,ACC0246,25000.0,2025-12-03 12:43:30,IMPS,0,India,UK,India,India
TX000414,ACC0187,ACC0211,5000.0,2026-01-09 06:11:30,UPI,0,UK,UK,UK,UK
TX000415,ACC0267,ACC0069,5000.0,2025-11-02 23:37:30,UPI,0,USA,USA,USA,USA
TX000416,ACC0251,ACC0244,5000.0,2026-03-25 01:20:30,IMPS,0,USA,India,USA,USA
TX000417,ACC0118,ACC0003,25000.0,2025-09-19 08:45:30,CARD,0,USA,India,USA,USA
TX000418,ACC0223,ACC0202,2000.0,2026-01-04 16:24:30,CARD,0,UK,USA,UK,UK
TX000419,ACC0199,ACC0193,2000.0,2025-11-15 12:44:30,CARD,0,USA,India,USA,USA
TX000420,ACC0122,ACC0264,25000.0,2025-04-07 17:54:30,IMPS,0,UK,UK,UK,UK
TX000421,ACC0272,ACC0137,12000.0,2025-12-23 13:00:30,UPI,0,India,USA,India,India
TX000422,ACC0148,ACC0056,12000.0,2025-05-17 00:54:30,CARD,0,India,India,India,India
TX000423,ACC0251,ACC0096,5000.0,2026-03-20 11:08:30,CARD,0,USA,India,USA,USA
TX000424,ACC0011,ACC0095,500.0,2025-11-05 07:03:30,CARD,0,USA,UK,USA,USA
TX000425,ACC0224,ACC0004,2000.0,2026-02-11 11:11:30,IMPS,0,India,UK,India,India
TX000426,ACC0111,ACC0175,12000.0,2025-10-20 23:48:30,IMPS,0,India,India,India,India
TX000427,ACC0016,ACC0169,500.0,2026-01-14 13:54:30,IMPS,0,India,UK,India,India
TX000428,ACC0036,ACC0278,12000.0,2025-12-27 08:14:30,IMPS,0,India,UK,India,India
TX000429,ACC0195,ACC0006,500.0,2025-03-29 07:47:30,IMPS,0,USA,USA,USA,USA
TX000430,ACC0126,ACC0017,2000.0,2025-08-05 15:22:30,UPI,0,USA,India,USA,USA
TX000431,ACC0266,ACC0106,12000.0,2025-09-10 17:52:30,IMPS,0,UK,India,UK,UK
TX000432,ACC0081,ACC0021,25000.0,2025-07-06 11:55:30,IMPS,0,UK,USA,UK,UK
TX000433,ACC0152,ACC0101,5000.0,2026-03-02 17:58:30,UPI,0,UK,India,UK,UK
TX000434,ACC0120,ACC0222,5000.0,2026-03-22 09:21:30,IMPS,0,India,USA,India,India
TX000435,ACC0299,ACC0061,12000.0,2025-11-25 15:09:30,CARD,0,UK,India,UK,UK
TX000436,ACC0243,ACC0079,5000.0,2026-02-12 08:01:30,IMPS,0,USA,India,USA,USA
TX000437,ACC0046,ACC0173,500.0,2026-02-27 03:30:30,UPI,0,UK,USA,UK,UK
TX000438,ACC0274,ACC0054,2000.0,2025-07-23 07:51:30,CARD,0,UK,India,UK,UK
TX000439,ACC0177,ACC0224,2000.0,2026-03-18 16:47:30,IMPS,0,India,India,India,India
TX000440,ACC0068,ACC0128,500.0,2025-07-23 16:43:30,CARD,0,India,UK,India,India
TX000441,ACC0150,ACC0277,12000.0,2025-12-21 21:00:30,CARD,0,UK,UK,UK,UK
TX000442,ACC0178,ACC0165,12000.0,2025-11-08 19:13:30,CARD,0,USA,India,USA,USA
TX000443,ACC0082,ACC0035,25000.0,2026-01-09 00:53:30,IMPS,0,India,India,India,India
TX000444,ACC0277,ACC0187,12000.0,2026-03-28 18:39:30,IMPS,0,UK,UK,UK,UK
TX000445,ACC0094,ACC0009,25000.0,2025-09-23 19:56:30,IMPS,0,USA,India,USA,USA
TX000446,ACC0032,ACC0275,12000.0,2025-12-21 22:28:30,IMPS,0,USA,USA,USA,USA
TX000447,ACC0282,ACC0078,25000.0,2025-11-05 04:45:30,CARD,0,India,UK,India,India
TX000448,ACC0164,ACC0056,500.0,2025-07-04 18:07:30,UPI,0,USA,India,USA,USA
TX000449,ACC0066,ACC0091,500.0,2025-12-16 11:40:30,UPI,0,USA,UK,USA,USA
TX000450,ACC0050,ACC0016,25000.0,2025-05-05 02:29:30,IMPS,0,USA,India,USA,USA
TX000451,ACC0269,ACC0131,500.0,2025-09-23 07:33:30,CARD,0,UK,India,UK,UK
TX000452,ACC0036,ACC0006,2000.0,2025-04-27 23:12:30,UPI,0,India,USA,India,India
TX000453,ACC0239,ACC0031,5000.0,2025-06-16 15:15:30,IMPS,0,UK,India,UK,UK
TX000454,ACC0188,ACC0029,25000.0,2025-11-12 23:09:30,CARD,0,USA,USA,USA,USA
TX000455,ACC0036,ACC0155,500.0,2025-12-08 23:05:30,UPI,0,India,UK,India,India
TX000456,ACC0118,ACC0272,12000.0,2025-12-22 08:38:30,CARD,0,USA,India,USA,USA
TX000457,ACC0127,ACC0291,2000.0,2025-06-16 15:36:30,IMPS,0,USA,India,USA,USA
TX000458,ACC0054,ACC0295,5000.0,2025-04-18 00:27:30,CARD,0,India,UK,India,India
TX000459,ACC0218,ACC0053,2000.0,2025-12-26 21:46:30,CARD,0,India,UK,India,India
TX000460,ACC0172,ACC0080,25000.0,2025-05-26 00:12:30,IMPS,0,UK,India,UK,UK
TX000461,ACC0161,ACC0281,5000.0,2025-09-20 01:23:30,CARD,0,India,India,India,India
TX000462,ACC0220,ACC0165,25000.0,2025-11-25 20:37:30,UPI,0,UK,India,UK,UK
TX000463,ACC0192,ACC0281,5000.0,2025-09-26 00:43:30,IMPS,0,India,India,India,India
TX000464,ACC0000,ACC0017,5000.0,2025-05-28 14:38:30,UPI,0,USA,India,USA,USA
TX000465,ACC0154,ACC0003,5000.0,2025-12-06 08:17:30,IMPS,0,UK,India,UK,UK
TX000466,ACC0011,ACC0141,25000.0,2025-07-10 21:35:30,CARD,0,USA,USA,USA,USA
TX000467,ACC0079,ACC0048,500.0,2025-08-06 04:02:30,UPI,0,India,USA,India,India
TX000468,ACC0135,ACC0187,25000.0,2025-11-22 07:55:30,IMPS,0,UK,UK,UK,UK
TX000469,ACC0047,ACC0292,12000.0,2025-06-11 08:25:30,UPI,0,India,USA,India,India
TX000470,ACC0166,ACC0247,2000.0,2025-07-22 16:27:30,CARD,0,USA,India,USA,USA
TX000471,ACC0048,ACC0153,500.0,2025-06-07 03:06:30,UPI,0,USA,India,USA,USA
TX000472,ACC0171,ACC0178,12000.0,2025-08-28 11:16:30,UPI,0,USA,USA,USA,USA
TX000473,ACC0005,ACC0195,500.0,2025-10-23 23:09:30,IMPS,0,USA,USA,USA,USA
TX000474,ACC0276,ACC0289,2000.0,2025-10-12 22:27:30,UPI,0,USA,USA,USA,USA
TX000475,ACC0078,ACC0025,12000.0,2025-08-12 19:35:30,CARD,0,UK,India,UK,UK
TX000476,ACC0046,ACC0113,12000.0,2025-11-01 03:02:30,UPI,0,UK,USA,UK,UK
TX000477,ACC0172,ACC0042,12000.0,2025-06-09 16:08:30,CARD,0,UK,UK,UK,UK
TX000478,ACC0204,ACC0134,500.0,2025-09-05 22:44:30,CARD,0,USA,UK,USA,USA
TX000479,ACC0066,ACC0069,12000.0,2025-06-16 08:40:30,IMPS,0,USA,USA,USA,USA
TX000480,ACC0292,ACC0100,25000.0,2025-05-17 15:38:30,UPI,0,USA,UK,USA,USA
TX000481,ACC0124,ACC0036,5000.0,2025-08-21 04:28:30,CARD,0,USA,India,USA,USA
TX000482,ACC0045,ACC0057,12000.0,2025-08-25 03:49:30,UPI,0,UK,USA,UK,UK
TX000483,ACC0164,ACC0176,25000.0,2025-04-28 14:22:30,IMPS,0,USA,USA,USA,USA
TX000484,ACC0086,ACC0179,25000.0,2025-08-14 20:02:30,IMPS,0,UK,India,UK,UK
TX000485,ACC0022,ACC0119,2000.0,2025-04-13 04:02:30,CARD,0,India,UK,India,India
TX000486,ACC0043,ACC0057,500.0,2025-11-24 19:12:30,UPI,0,India,USA,India,India
TX000487,ACC0147,ACC0007,5000.0,2025-04-08 11:52:30,IMPS,0,UK,UK,UK,UK
TX000488,ACC0241,ACC0011,5000.0,2025-12-11 15:37:30,UPI,0,USA,USA,USA,USA
TX000489,ACC0104,ACC0279,25000.0,2025-11-16 21:41:30,CARD,0,UK,UK,UK,UK
TX000490,ACC0072,ACC0009,12000.0,2025-06-03 17:38:30,UPI,0,USA,India,USA,USA
TX000491,ACC0130,ACC0087,500.0,2025-11-04 08:21:30,CARD,0,India,UK,India,India
TX000492,ACC0138,ACC0027,12000.0,2025-04-28 15:07:30,IMPS,0,India,India,India,India
TX000493,ACC0138,ACC0184,500.0,2026-03-20 05:16:30,CARD,0,India,UK,India,India
TX000494,ACC0197,ACC0118,12000.0,2025-07-11 17:05:30,IMPS,0,UK,USA,UK,UK
TX000495,ACC0248,ACC0272,500.0,2025-12-24 08:39:30,IMPS,0,UK,India,UK,UK
TX000496,ACC0287,ACC0011,500.0,2025-11-22 22:52:30,IMPS,0,USA,USA,USA,USA
TX000497,ACC0250,ACC0201,2000.0,2026-03-20 03:28:30,IMPS,0,UK,India,UK,UK
TX000498,ACC0181,ACC0154,2000.0,2025-07-16 06:20:30,UPI,0,UK,UK,UK,UK
TX000499,ACC0131,ACC0198,500.0,2025-06-18 06:57:30,UPI,0,India,UK,India,India
TX000500,ACC0174,ACC0201,2000.0,2026-02-12 15:47:30,CARD,0,USA,India,USA,USA
TX000501,ACC0116,ACC0213,2000.0,2025-06-09 10:44:30,IMPS,0,India,UK,India,India
TX000502,ACC0168,ACC0229,25000.0,2026-01-21 08:30:30,UPI,0,USA,USA,USA,USA
TX000503,ACC0297,ACC0277,2000.0,2026-01-18 05:27:30,CARD,0,India,UK,India,India
TX000504,ACC0268,ACC0069,12000.0,2026-01-13 18:12:30,CARD,0,UK,USA,UK,UK
TX000505,ACC0080,ACC0162,500.0,2025-06-16 21:25:30,UPI,0,India,India,India,India
TX000506,ACC0094,ACC0162,2000.0,2026-03-14 04:15:30,IMPS,0,USA,India,USA,USA
TX000507,ACC0210,ACC0155,12000.0,2025-05-06 15:54:30,UPI,0,USA,UK,USA,USA
TX000508,ACC0096,ACC0054,2000.0,2025-12-25 14:23:30,CARD,0,India,India,India,India
TX000509,ACC0136,ACC0290,25000.0,2025-11-30 19:57:30,UPI,0,India,UK,India,India
TX000510,ACC0013,ACC0183,500.0,2025-04-11 00:03:30,CARD,0,USA,UK,USA,USA
TX000511,ACC0240,ACC0191,2000.0,2025-09-11 23:41:30,UPI,0,USA,USA,USA,USA
TX000512,ACC0083,ACC0098,2000.0,2026-03-13 01:23:30,UPI,0,UK,UK,UK,UK
TX000513,ACC0138,ACC0211,2000.0,2025-04-20 08:23:30,UPI,0,India,UK,India,India
TX000514,ACC0033,ACC0090,12000.0,2025-05-17 23:27:30,IMPS,0,India,USA,India,India
TX000515,ACC0234,ACC0126,12000.0,2025-09-03 13:33:30,CARD,0,UK,USA,UK,UK
TX000516,ACC0194,ACC0160,12000.0,2025-05-19 15:35:30,CARD,0,India,UK,India,India
TX000517,ACC0274,ACC0268,500.0,2025-07-06 11:43:30,IMPS,0,UK,UK,UK,UK
TX000518,ACC0021,ACC0125,25000.0,2025-06-27 02:24:30,UPI,0,USA,India,USA,USA
TX000519,ACC0285,ACC0198,25000.0,2025-05-11 13:59:30,IMPS,0,India,UK,India,India
TX000520,ACC0225,ACC0203,5000.0,2025-11-03 01:01:30,IMPS,0,UK,UK,UK,UK
TX000521,ACC0150,ACC0027,25000.0,2026-01-16 00:18:30,CARD,0,UK,India,UK,UK
TX000522,ACC0231,ACC0046,25000.0,2026-01-31 09:22:30,CARD,0,UK,UK,UK,UK
TX000523,ACC0279,ACC0069,12000.0,2025-08-30 04:43:30,UPI,0,UK,USA,UK,UK
TX000524,ACC0091,ACC0232,25000.0,2025-03-30 08:15:30,IMPS,0,UK,UK,UK,UK
TX000525,ACC0046,ACC0128,5000.0,2025-04-08 18:13:30,CARD,0,UK,UK,UK,UK
TX000526,ACC0083,ACC0063,500.0,2026-01-29 16:43:30,CARD,0,UK,UK,UK,UK
TX000527,ACC0185,ACC0043,25000.0,2025-04-01 02:25:30,CARD,0,UK,India,UK,UK
TX000528,ACC0081,ACC0193,25000.0,2025-09-16 13:22:30,UPI,0,UK,India,UK,UK
TX000529,ACC0171,ACC0289,2000.0,2026-01-05 11:00:30,CARD,0,USA,USA,USA,USA
TX000530,ACC0026,ACC0214,5000.0,2025-10-21 15:22:30,IMPS,0,UK,USA,UK,UK
TX000531,ACC0147,ACC0092,500.0,2026-01-21 09:11:30,CARD,0,UK,USA,UK,UK
TX000532,ACC0129,ACC0006,12000.0,2025-07-17 23:37:30,UPI,0,USA,USA,USA,USA
TX000533,ACC0252,ACC0121,2000.0,2025-05-31 17:41:30,IMPS,0,UK,USA,UK,UK
